index,name,base_name,Label Name,network,component,hemisphere,f,pvalue,n,p_corrected
428,HIP-head-m1-lh,HIP-head-m1,"Hippocampus head, medial division",subcortex,Hippocampus head,L,558.4403059005255,4.57341493022125e-109,2000.0,6.408427093581629e-109
429,HIP-head-m2-lh,HIP-head-m2,"Hippocampus head, medial division",subcortex,Hippocampus head,L,385.3940026388785,1.3451565241073873e-78,2000.0,1.6113484484030444e-78
430,THA-VAip-lh,THA-VAip,"Thalamus, inferior ventro-anterior part, posterior division",subcortex,Thalamus,L,238.66691674534528,6.047257081213043e-51,2000.0,6.490436678181374e-51
431,THA-VAia-lh,THA-VAia,"Thalamus, inferior ventro-anterior part, anterior division",subcortex,Thalamus,L,1324.1524820784093,7.863042885971057e-223,2000.0,6.735512207982754e-222
432,HIP-head-l-lh,HIP-head-l,"Hippocampus head, lateral division",subcortex,Hippocampus head,L,972.8116602886831,2.608384342471999e-174,2000.0,9.17989528280843e-174
433,HIP-body-lh,HIP-body,Hippocampus body,subcortex,Hippocampus body,L,863.378619144185,5.1574293296733255e-158,2000.0,1.3534525524113813e-157
434,HIP-tail-lh,HIP-tail,Hippocampus tail,subcortex,Hippocampus tail,L,718.4733523935814,1.9135751103982807e-135,2000.0,3.58993016578851e-135
435,THA-VPm-lh,THA-VPm,"Thalamus, medial ventro-posterior part",subcortex,Thalamus,L,304.3270717583912,1.5269341205106353e-63,2000.0,1.7287483558898464e-63
436,THA-VPl-lh,THA-VPl,"Thalamus, lateral ventro-posterior part",subcortex,Thalamus,L,18.436877243677696,1.8404537989549047e-05,2000.0,1.8819054610935285e-05
437,THA-VAs-lh,THA-VAs,"Thalamus, superior ventro-anterior part",subcortex,Thalamus,L,156.3691464256079,1.3419861816636063e-34,2000.0,1.416887735989017e-34
438,THA-DAm-lh,THA-DAm,"Thalamus, medial dorso-anterior part",subcortex,Thalamus,L,388.371748491299,3.852609050943452e-79,2000.0,4.6272076961066856e-79
439,THA-DAl-lh,THA-DAl,"Thalamus, lateral dorso-anterior part",subcortex,Thalamus,L,0.44986143187466743,0.5024783650536981,2000.0,0.5024783650536981
440,PUT-VA-lh,PUT-VA,"Putamen, ventro-anterior part",subcortex,Putamen,L,1036.1200208580563,1.8275801699532878e-183,2000.0,7.474967541971104e-183
441,PUT-DA-lh,PUT-DA,"Putamen, dorso-anterior part",subcortex,Putamen,L,1227.0677531515976,5.8677645511066116e-210,2000.0,3.752063529862538e-209
442,PUT-VP-lh,PUT-VP,"Putamen, ventro-posterior part",subcortex,Putamen,L,620.6526605553518,1.6337609672149848e-119,2000.0,2.548891680809633e-119
443,PUT-DP-lh,PUT-DP,"Putamen, dorso-posterior part",subcortex,Putamen,L,661.4319388020883,3.163226152539163e-126,2000.0,5.358599527062612e-126
444,CAU-VA-lh,CAU-VA,"Caudate, ventro-anterior part",subcortex,Caudate,L,221.5426950852321,1.3491043788311353e-47,2000.0,1.4344107447057037e-47
445,CAU-DA-lh,CAU-DA,"Caudate, dorso-anterior part",subcortex,Caudate,L,624.3673040112091,3.9567870569141786e-120,2000.0,6.237435152218878e-120
446,CAU-body-lh,CAU-body,Caudate body,subcortex,Caudate body,L,154.52219289974636,3.1782871215660576e-34,2000.0,3.3478940909303713e-34
447,CAU-tail-lh,CAU-tail,Caudate tail,subcortex,Caudate tail,L,52.99968998496904,4.775449126700163e-13,2000.0,4.905099329235009e-13
448,lAMY-lh,lAMY,"Amygdala, lateral nucleus",subcortex,Amygdala,L,1137.1940622551297,1.0874184564109861e-197,2000.0,5.425142628687777e-197
449,mAMY-lh,mAMY,"Amygdala, medial nucleus",subcortex,Amygdala,L,1178.6966734390178,2.127999926721594e-203,2000.0,1.2076399584145047e-202
450,THA-DP-lh,THA-DP,"Thalamus, dorso-posterior part",subcortex,Thalamus,L,1708.2392682627933,2.6194466224914255e-270,2000.0,8.494491190079337e-269
451,NAc-shell-lh,NAc-shell,"Nucleus Accumbens, shell",subcortex,Nucleus Accumbens,L,1342.6913300072824,3.022609058668736e-225,2000.0,2.858884401324179e-224
452,NAc-core-lh,NAc-core,"Nucleus Accumbens, core",subcortex,Nucleus Accumbens,L,901.8494534646732,8.191141183045029e-164,2000.0,2.3838321135272072e-163
453,pGP-lh,pGP,"Pallidum, posterior part",subcortex,Pallidum,L,8.891923640144064,0.0028990233659213945,2000.0,0.0029378495717149846
454,aGP-lh,aGP,"Pallidum, anterior part",subcortex,Pallidum,L,7.700450962279082,0.005572147409947867,2000.0,0.005634198049256863
